,start_date,end_date,problem_start_number_of_icu_active_cases,problem_end_number_of_icu_active_cases,problem_vaccinated_population,city,problem_start_number_of_deaths,problem_end_number_of_deaths,problem_start_number_of_active_cases,problem_end_number_of_active_cases,problem_average_temperature,problem_average_humidity,solution_lockdown_policy_level,solution_vaccine_policy_level,solution_mask_policy_level
770,2022-03-18,2022-04-03,4.0,1.0,2.0,Vulkaneifel,76.0,77.0,3216.0,3356.0,6.167999999999999,64.28,0.0,5.0,2.0
771,2022-04-03,2022-04-26,1.0,1.0,2.0,Vulkaneifel,77.0,84.0,3356.0,2088.0,7.717166666666666,67.59,0.0,5.0,2.0
772,2022-04-26,2022-06-01,1.0,1.0,2.0,Vulkaneifel,84.0,88.0,2088.0,518.0,12.879351351351351,67.5308108108108,0.0,5.0,2.0
773,2022-06-01,2022-06-17,1.0,0.0,2.0,Vulkaneifel,88.0,89.0,518.0,1010.0,15.700941176470588,67.48705882352941,0.0,5.0,2.0
774,2020-04-25,2020-05-15,0.0,0.0,0.0,Trier-Saarburg,4.0,7.0,51.0,16.0,11.155238095238095,66.89904761904762,2.0,0.0,2.0
775,2020-05-15,2020-06-01,0.0,0.0,0.0,Trier-Saarburg,7.0,8.0,16.0,9.0,15.73311111111111,56.62,0.0,0.0,2.0
776,2020-06-01,2020-06-30,0.0,0.0,0.0,Trier-Saarburg,8.0,9.0,9.0,6.0,17.195866666666667,69.17733333333334,0.0,0.0,2.0
777,2020-06-30,2020-07-01,0.0,0.0,0.0,Trier-Saarburg,9.0,9.0,6.0,6.0,17.936,69.08,0.0,0.0,2.0
778,2020-07-01,2020-07-30,0.0,0.0,0.0,Trier-Saarburg,9.0,9.0,6.0,9.0,18.82133333333333,59.852,0.0,0.0,2.0
779,2020-07-30,2020-08-01,0.0,0.0,0.0,Trier-Saarburg,9.0,9.0,9.0,9.0,24.442666666666668,45.46666666666667,0.0,0.0,2.0
780,2020-08-01,2020-08-31,0.0,0.0,0.0,Trier-Saarburg,9.0,9.0,9.0,33.0,21.1618064516129,62.68774193548387,0.0,0.0,2.0
781,2020-08-31,2020-09-01,0.0,0.0,0.0,Trier-Saarburg,9.0,9.0,33.0,33.0,15.37,79.2,0.0,0.0,2.0
782,2020-09-01,2020-09-30,0.0,1.0,0.0,Trier-Saarburg,9.0,11.0,33.0,33.0,16.499733333333335,64.73866666666666,0.0,0.0,2.0
783,2020-09-30,2020-10-01,1.0,1.0,0.0,Trier-Saarburg,11.0,11.0,33.0,35.0,13.021999999999998,90.0,0.0,0.0,2.0
784,2020-10-01,2020-10-30,1.0,1.0,0.0,Trier-Saarburg,11.0,12.0,35.0,618.0,10.634666666666666,84.42266666666667,0.0,0.0,2.0
785,2020-10-30,2020-11-01,1.0,1.0,0.0,Trier-Saarburg,12.0,12.0,618.0,557.0,13.238666666666667,86.02666666666667,2.0,0.0,2.0
786,2020-11-01,2020-11-13,1.0,0.0,0.0,Trier-Saarburg,12.0,12.0,557.0,423.0,8.832923076923077,87.5476923076923,2.0,0.0,2.0
787,2020-11-13,2020-11-30,0.0,1.0,0.0,Trier-Saarburg,12.0,15.0,423.0,309.0,5.170666666666667,89.04666666666667,1.0,0.0,2.0
788,2020-11-30,2020-12-01,1.0,1.0,0.0,Trier-Saarburg,15.0,15.0,309.0,354.0,-0.015999999999999997,93.86,1.0,0.0,2.0
789,2020-12-01,2020-12-31,1.0,1.0,0.0,Trier-Saarburg,15.0,41.0,354.0,512.0,4.8252,89.316,1.0,0.0,2.0
790,2020-12-31,2021-01-01,1.0,1.0,0.0,Trier-Saarburg,41.0,41.0,512.0,505.0,1.2399999999999998,95.2,2.0,2.0,2.0
791,2021-01-01,2021-01-19,1.0,1.0,0.0,Trier-Saarburg,41.0,72.0,505.0,249.0,0.4677894736842105,89.2,2.0,2.0,2.0
792,2021-01-19,2021-02-19,1.0,0.0,0.0,Trier-Saarburg,72.0,78.0,249.0,190.0,2.94125,82.97,2.0,2.0,2.0
793,2021-02-19,2021-03-04,0.0,1.0,0.0,Trier-Saarburg,78.0,81.0,190.0,160.0,8.578285714285714,69.93714285714286,2.0,2.0,2.0
794,2021-03-04,2021-03-18,1.0,1.0,0.0,Trier-Saarburg,81.0,84.0,160.0,185.0,4.234133333333333,75.376,2.0,3.0,2.0
795,2021-03-18,2021-04-06,1.0,1.0,0.0,Trier-Saarburg,84.0,86.0,185.0,183.0,7.50647619047619,64.69904761904762,2.0,3.0,2.0
796,2021-04-06,2021-04-23,1.0,1.0,0.0,Trier-Saarburg,86.0,89.0,183.0,341.0,5.9895555555555555,69.01555555555555,2.0,3.0,2.0
797,2021-04-23,2021-05-07,1.0,2.0,0.0,Trier-Saarburg,89.0,93.0,341.0,278.0,8.629600000000002,59.306666666666665,2.0,3.0,2.0
798,2021-05-07,2021-06-01,2.0,0.0,0.0,Trier-Saarburg,93.0,95.0,278.0,104.0,11.903384615384617,72.63538461538461,2.0,3.0,2.0
799,2021-06-01,2021-06-29,0.0,0.0,0.0,Trier-Saarburg,95.0,95.0,104.0,12.0,19.45986206896552,69.8855172413793,2.0,3.0,2.0
800,2021-06-29,2021-08-02,0.0,0.0,1.0,Trier-Saarburg,95.0,95.0,12.0,44.0,17.456,79.52914285714286,2.0,5.0,2.0
801,2021-08-02,2021-08-20,0.0,0.0,1.0,Trier-Saarburg,95.0,95.0,44.0,74.0,17.306526315789476,78.64842105263158,2.0,5.0,2.0
802,2021-08-20,2021-09-07,0.0,0.0,1.0,Trier-Saarburg,95.0,95.0,74.0,203.0,16.53557894736842,77.9578947368421,2.0,5.0,2.0
803,2021-09-07,2021-09-29,0.0,0.0,1.0,Trier-Saarburg,95.0,96.0,203.0,110.0,15.471130434782609,81.31652173913044,0.0,5.0,2.0
804,2021-09-29,2021-10-23,0.0,2.0,1.0,Trier-Saarburg,96.0,99.0,110.0,228.0,10.158240000000001,85.104,0.0,5.0,2.0
805,2021-10-23,2021-11-04,2.0,1.0,1.0,Trier-Saarburg,99.0,100.0,228.0,271.0,8.865538461538462,88.44,0.0,5.0,2.0
806,2021-11-04,2021-11-19,1.0,0.0,1.0,Trier-Saarburg,100.0,104.0,271.0,510.0,4.79125,93.6475,0.0,5.0,2.0
807,2021-11-19,2021-12-13,0.0,2.0,1.0,Trier-Saarburg,104.0,111.0,510.0,803.0,3.3272,89.5536,0.0,5.0,2.0
808,2021-12-13,2021-12-28,2.0,2.0,1.0,Trier-Saarburg,111.0,111.0,803.0,389.0,4.1395,91.2625,0.0,5.0,2.0
809,2021-12-28,2022-01-19,2.0,1.0,1.0,Trier-Saarburg,111.0,112.0,389.0,992.0,3.5654545454545454,92.29272727272728,0.0,5.0,2.0
810,2022-01-19,2022-01-28,1.0,1.0,1.0,Trier-Saarburg,112.0,113.0,992.0,2554.0,1.748,88.956,0.0,5.0,2.0
811,2022-01-28,2022-02-17,1.0,0.0,2.0,Trier-Saarburg,113.0,119.0,2554.0,4222.0,5.097142857142858,83.36571428571429,0.0,5.0,2.0
812,2022-02-17,2022-03-18,0.0,3.0,2.0,Trier-Saarburg,119.0,129.0,4222.0,5289.0,5.5064,64.06933333333333,0.0,5.0,2.0
813,2022-03-18,2022-04-03,3.0,0.0,2.0,Trier-Saarburg,129.0,131.0,5289.0,5418.0,8.141882352941177,59.73647058823529,0.0,5.0,2.0
814,2022-04-03,2022-04-26,0.0,0.0,2.0,Trier-Saarburg,131.0,134.0,5418.0,3509.0,9.629333333333333,63.678333333333335,0.0,5.0,2.0
815,2022-04-26,2022-06-01,0.0,0.0,2.0,Trier-Saarburg,134.0,134.0,3509.0,701.0,15.039135135135137,63.486486486486484,0.0,5.0,2.0
816,2022-06-01,2022-06-17,0.0,0.0,2.0,Trier-Saarburg,134.0,135.0,701.0,1209.0,17.932,62.59058823529412,0.0,5.0,2.0
817,2020-04-25,2020-05-15,3.0,1.0,0.0,Bad Dürkheim,9.0,12.0,45.0,14.0,12.705714285714286,62.33904761904762,2.0,0.0,2.0
818,2020-05-15,2020-06-01,1.0,1.0,0.0,Bad Dürkheim,12.0,12.0,14.0,8.0,16.596444444444444,53.56444444444445,0.0,0.0,2.0
819,2020-06-01,2020-06-30,1.0,0.0,0.0,Bad Dürkheim,12.0,12.0,8.0,6.0,18.322,67.56666666666666,0.0,0.0,2.0
820,2020-06-30,2020-07-01,0.0,0.0,0.0,Bad Dürkheim,12.0,12.0,6.0,6.0,19.902,61.22,0.0,0.0,2.0
821,2020-07-01,2020-07-30,0.0,0.0,0.0,Bad Dürkheim,12.0,12.0,6.0,8.0,20.56426666666667,54.538666666666664,0.0,0.0,2.0
822,2020-07-30,2020-08-01,0.0,0.0,0.0,Bad Dürkheim,12.0,12.0,8.0,8.0,24.314666666666668,44.74666666666667,0.0,0.0,2.0
823,2020-08-01,2020-08-31,0.0,0.0,0.0,Bad Dürkheim,12.0,12.0,8.0,29.0,21.925806451612903,62.55612903225806,0.0,0.0,2.0
824,2020-08-31,2020-09-01,0.0,0.0,0.0,Bad Dürkheim,12.0,12.0,29.0,29.0,16.468,74.78,0.0,0.0,2.0
825,2020-09-01,2020-09-30,0.0,0.0,0.0,Bad Dürkheim,12.0,12.0,29.0,29.0,16.920933333333334,66.26533333333333,0.0,0.0,2.0
826,2020-09-30,2020-10-01,0.0,0.0,0.0,Bad Dürkheim,12.0,12.0,29.0,31.0,12.515999999999998,86.82,0.0,0.0,2.0
827,2020-10-01,2020-10-30,0.0,1.0,0.0,Bad Dürkheim,12.0,14.0,31.0,612.0,11.408133333333332,81.46533333333333,0.0,0.0,2.0
828,2020-10-30,2020-11-01,1.0,3.0,0.0,Bad Dürkheim,14.0,14.0,612.0,512.0,13.957333333333333,81.30666666666667,2.0,0.0,2.0
829,2020-11-01,2020-11-13,3.0,2.0,0.0,Bad Dürkheim,14.0,17.0,512.0,334.0,8.519496855345912,86.29245283018868,2.0,0.0,2.0
830,2020-11-13,2020-11-30,2.0,6.0,0.0,Bad Dürkheim,17.0,26.0,334.0,348.0,5.148666666666667,88.1,1.0,0.0,2.0
831,2020-11-30,2020-12-01,6.0,6.0,0.0,Bad Dürkheim,26.0,26.0,348.0,360.0,0.5,88.74,1.0,0.0,2.0
832,2020-12-01,2020-12-31,6.0,7.0,0.0,Bad Dürkheim,26.0,57.0,360.0,392.0,4.5676,89.096,1.0,0.0,2.0
833,2020-12-31,2021-01-01,7.0,7.0,0.0,Bad Dürkheim,57.0,57.0,392.0,400.0,2.7359999999999998,88.52,2.0,2.0,2.0
834,2021-01-01,2021-01-19,7.0,7.0,0.0,Bad Dürkheim,57.0,76.0,400.0,371.0,1.5551578947368423,82.88842105263159,2.0,2.0,2.0
835,2021-01-19,2021-02-19,7.0,3.0,0.0,Bad Dürkheim,76.0,124.0,371.0,167.0,3.098875,81.49375,2.0,2.0,2.0
836,2021-02-19,2021-03-04,3.0,0.0,0.0,Bad Dürkheim,124.0,133.0,167.0,86.0,7.037428571428572,77.54285714285714,2.0,2.0,2.0
837,2021-03-04,2021-03-18,0.0,3.0,0.0,Bad Dürkheim,133.0,137.0,86.0,114.0,5.550133333333332,69.496,2.0,3.0,2.0
838,2021-03-18,2021-04-06,3.0,2.0,0.0,Bad Dürkheim,137.0,142.0,114.0,223.0,8.211428571428572,62.97904761904762,2.0,3.0,2.0
839,2021-04-06,2021-04-23,2.0,4.0,0.0,Bad Dürkheim,142.0,147.0,223.0,368.0,7.2877777777777775,63.577777777777776,2.0,3.0,2.0
840,2021-04-23,2021-05-07,4.0,4.0,0.0,Bad Dürkheim,147.0,148.0,368.0,298.0,9.663733333333333,58.4,2.0,3.0,2.0
841,2021-05-07,2021-06-01,4.0,0.0,0.0,Bad Dürkheim,148.0,149.0,298.0,86.0,13.154,68.86307692307692,2.0,3.0,2.0
842,2021-06-01,2021-06-29,0.0,0.0,0.0,Bad Dürkheim,149.0,150.0,86.0,15.0,20.78358620689655,68.7848275862069,2.0,3.0,2.0
843,2021-06-29,2021-08-02,0.0,0.0,1.0,Bad Dürkheim,150.0,150.0,15.0,40.0,19.373714285714286,72.94742857142857,2.0,5.0,2.0
844,2021-08-02,2021-08-20,0.0,0.0,1.0,Bad Dürkheim,150.0,150.0,40.0,70.0,19.122947368421052,73.17263157894737,2.0,5.0,2.0
845,2021-08-20,2021-09-07,0.0,3.0,1.0,Bad Dürkheim,150.0,150.0,70.0,204.0,17.546526315789475,71.90947368421052,2.0,5.0,2.0
846,2021-09-07,2021-09-29,3.0,0.0,1.0,Bad Dürkheim,150.0,152.0,204.0,172.0,16.658434782608694,73.09217391304348,0.0,5.0,2.0
847,2021-09-29,2021-10-23,0.0,2.0,1.0,Bad Dürkheim,152.0,159.0,172.0,141.0,10.87728,78.304,0.0,5.0,2.0
848,2021-10-23,2021-11-04,2.0,4.0,1.0,Bad Dürkheim,159.0,160.0,141.0,283.0,7.9329230769230765,86.04615384615384,0.0,5.0,2.0
849,2021-11-04,2021-11-19,4.0,1.0,1.0,Bad Dürkheim,160.0,163.0,283.0,681.0,5.886749999999999,86.155,0.0,5.0,2.0
850,2021-11-19,2021-12-13,1.0,6.0,1.0,Bad Dürkheim,163.0,170.0,681.0,914.0,4.05968,81.584,0.0,5.0,2.0
851,2021-12-13,2021-12-28,6.0,4.0,1.0,Bad Dürkheim,170.0,182.0,914.0,564.0,4.32075,86.175,0.0,5.0,2.0
852,2021-12-28,2022-01-19,4.0,1.0,1.0,Bad Dürkheim,182.0,189.0,564.0,798.0,5.016545454545454,81.88909090909091,0.0,5.0,2.0
853,2022-01-19,2022-01-28,1.0,1.0,1.0,Bad Dürkheim,189.0,190.0,798.0,1531.0,2.8836,78.512,0.0,5.0,2.0
854,2022-01-28,2022-02-17,1.0,3.0,2.0,Bad Dürkheim,190.0,197.0,1531.0,2867.0,6.1356190476190475,74.01142857142857,0.0,5.0,2.0
855,2022-02-17,2022-03-18,3.0,0.0,2.0,Bad Dürkheim,197.0,198.0,2867.0,4615.0,5.550666666666666,63.356,0.0,5.0,2.0
856,2022-03-18,2022-04-03,0.0,1.0,2.0,Bad Dürkheim,198.0,205.0,4615.0,4994.0,8.401882352941175,60.59058823529412,0.0,5.0,2.0
857,2022-04-03,2022-04-26,1.0,2.0,2.0,Bad Dürkheim,205.0,216.0,4994.0,2546.0,10.035166666666667,63.005,0.0,5.0,2.0
858,2022-04-26,2022-06-01,2.0,0.0,2.0,Bad Dürkheim,216.0,220.0,2546.0,756.0,16.4612972972973,60.211891891891895,0.0,5.0,2.0
859,2022-06-01,2022-06-17,0.0,0.0,2.0,Bad Dürkheim,220.0,222.0,756.0,1092.0,19.40658823529412,57.42823529411765,0.0,5.0,2.0
